UNITID,INSTNM,CIPCODE,CIP_Title,AWLEVEL,CTOTALT,SOC,SOC_Title
199962,Wingate University,52.1401,"Marketing/Marketing Management, General",5,25,11-2033.00,Fundraising Managers
199962,Wingate University,52.1401,"Marketing/Marketing Management, General",5,25,13-1131.00,Fundraisers
199962,Wingate University,52.1401,"Marketing/Marketing Management, General",5,25,13-1161.00,Market Research Analysts and Marketing Specialists
199962,Wingate University,52.1401,"Marketing/Marketing Management, General",5,25,13-1161.01,Search Marketing Strategists
199962,Wingate University,52.1401,"Marketing/Marketing Management, General",5,25,25-1011.00,"Business Teachers, Postsecondary"
199962,Wingate University,54.0101,"History, General",5,2,11-9199.00,"Managers, All Other"
199962,Wingate University,54.0101,"History, General",5,2,11-9199.01,Regulatory Affairs Managers
199962,Wingate University,54.0101,"History, General",5,2,11-9199.02,Compliance Managers
199962,Wingate University,54.0101,"History, General",5,2,11-9199.09,Wind Energy Operations Managers
199962,Wingate University,54.0101,"History, General",5,2,11-9199.10,Wind Energy Development Managers
199962,Wingate University,54.0101,"History, General",5,2,11-9199.11,Brownfield Redevelopment Specialists and Site Managers
199962,Wingate University,54.0101,"History, General",5,2,19-3093.00,Historians
199962,Wingate University,54.0101,"History, General",5,2,25-1125.00,"History Teachers, Postsecondary"
199962,Wingate University,54.0101,"History, General",5,2,25-2031.00,"Secondary School Teachers, Except Special and Career/Technical Education"
199962,Wingate University,54.0101,"History, General",5,2,39-7011.00,Tour Guides and Escorts
199962,Wingate University,99.0,,5,457,,
199962,Wingate University,99.0,,7,137,,
199962,Wingate University,99.0,,8,23,,
199962,Wingate University,99.0,,17,65,,
199962,Wingate University,99.0,,18,80,,
217891,Clinton College,13.121,Early Childhood Education and Teaching,3,2,25-1081.00,"Education Teachers, Postsecondary"
217891,Clinton College,13.121,Early Childhood Education and Teaching,3,2,25-2011.00,"Preschool Teachers, Except Special Education"
217891,Clinton College,13.121,Early Childhood Education and Teaching,3,2,25-2012.00,"Kindergarten Teachers, Except Special Education"
217891,Clinton College,13.121,Early Childhood Education and Teaching,3,2,25-2021.00,"Elementary School Teachers, Except Special Education"
217891,Clinton College,13.121,Early Childhood Education and Teaching,3,2,25-9042.00,"Teaching Assistants, Preschool, Elementary, Middle, and Secondary School, Except Special Education"
217891,Clinton College,13.121,Early Childhood Education and Teaching,3,2,25-9043.00,"Teaching Assistants, Special Education"
217891,Clinton College,24.0101,Liberal Arts and Sciences/Liberal Studies,3,6,25-1199.00,"Postsecondary Teachers, All Other"
217891,Clinton College,30.0101,Biological and Physical Sciences,3,1,11-9121.00,Natural Sciences Managers
217891,Clinton College,30.0101,Biological and Physical Sciences,3,1,11-9121.01,Clinical Research Coordinators
217891,Clinton College,30.0101,Biological and Physical Sciences,3,1,11-9121.02,Water Resource Specialists
217891,Clinton College,30.0101,Biological and Physical Sciences,3,1,25-1199.00,"Postsecondary Teachers, All Other"
217891,Clinton College,30.0101,Biological and Physical Sciences,3,1,25-2031.00,"Secondary School Teachers, Except Special and Career/Technical Education"
217891,Clinton College,38.0201,Religion/Religious Studies,3,1,25-1126.00,"Philosophy and Religion Teachers, Postsecondary"
217891,Clinton College,38.0201,Religion/Religious Studies,5,3,25-1126.00,"Philosophy and Religion Teachers, Postsecondary"
217891,Clinton College,52.0201,"Business Administration and Management, General",3,9,11-1011.00,Chief Executives
217891,Clinton College,52.0201,"Business Administration and Management, General",3,9,11-1011.03,Chief Sustainability Officers
217891,Clinton College,52.0201,"Business Administration and Management, General",3,9,11-1021.00,General and Operations Managers
217891,Clinton College,52.0201,"Business Administration and Management, General",3,9,11-2022.00,Sales Managers
217891,Clinton College,52.0201,"Business Administration and Management, General",3,9,11-3012.00,Administrative Services Managers
217891,Clinton College,52.0201,"Business Administration and Management, General",3,9,11-3013.00,Facilities Managers
217891,Clinton College,52.0201,"Business Administration and Management, General",3,9,11-3013.01,Security Managers
217891,Clinton College,52.0201,"Business Administration and Management, General",3,9,11-3051.00,Industrial Production Managers
217891,Clinton College,52.0201,"Business Administration and Management, General",3,9,11-3051.01,Quality Control Systems Managers
217891,Clinton College,52.0201,"Business Administration and Management, General",3,9,11-3051.02,Geothermal Production Managers
217891,Clinton College,52.0201,"Business Administration and Management, General",3,9,11-3051.03,Biofuels Production Managers
217891,Clinton College,52.0201,"Business Administration and Management, General",3,9,11-3051.04,Biomass Power Plant Managers
217891,Clinton College,52.0201,"Business Administration and Management, General",3,9,11-3051.06,Hydroelectric Production Managers
217891,Clinton College,52.0201,"Business Administration and Management, General",3,9,11-3071.00,"Transportation, Storage, and Distribution Managers"
217891,Clinton College,52.0201,"Business Administration and Management, General",3,9,11-3071.04,Supply Chain Managers
217891,Clinton College,52.0201,"Business Administration and Management, General",3,9,11-3111.00,Compensation and Benefits Managers
217891,Clinton College,52.0201,"Business Administration and Management, General",3,9,11-3121.00,Human Resources Managers
217891,Clinton College,52.0201,"Business Administration and Management, General",3,9,11-3131.00,Training and Development Managers
217891,Clinton College,52.0201,"Business Administration and Management, General",3,9,11-9021.00,Construction Managers
217891,Clinton College,52.0201,"Business Administration and Management, General",3,9,11-9072.00,"Entertainment and Recreation Managers, Except Gambling"
217891,Clinton College,52.0201,"Business Administration and Management, General",3,9,11-9151.00,Social and Community Service Managers
217891,Clinton College,52.0201,"Business Administration and Management, General",3,9,11-9179.00,"Personal Service Managers, All Other"
217891,Clinton College,52.0201,"Business Administration and Management, General",3,9,11-9179.01,Fitness and Wellness Coordinators
217891,Clinton College,52.0201,"Business Administration and Management, General",3,9,11-9179.02,Spa Managers
217891,Clinton College,52.0201,"Business Administration and Management, General",3,9,11-9199.00,"Managers, All Other"
217891,Clinton College,52.0201,"Business Administration and Management, General",3,9,11-9199.01,Regulatory Affairs Managers
217891,Clinton College,52.0201,"Business Administration and Management, General",3,9,11-9199.02,Compliance Managers
217891,Clinton College,52.0201,"Business Administration and Management, General",3,9,11-9199.08,Loss Prevention Managers
217891,Clinton College,52.0201,"Business Administration and Management, General",3,9,11-9199.09,Wind Energy Operations Managers
217891,Clinton College,52.0201,"Business Administration and Management, General",3,9,11-9199.10,Wind Energy Development Managers
217891,Clinton College,52.0201,"Business Administration and Management, General",3,9,11-9199.11,Brownfield Redevelopment Specialists and Site Managers
217891,Clinton College,52.0201,"Business Administration and Management, General",3,9,13-1051.00,Cost Estimators
217891,Clinton College,52.0201,"Business Administration and Management, General",3,9,13-1071.00,Human Resources Specialists
217891,Clinton College,52.0201,"Business Administration and Management, General",3,9,13-1081.00,Logisticians
217891,Clinton College,52.0201,"Business Administration and Management, General",3,9,13-1081.01,Logistics Engineers
217891,Clinton College,52.0201,"Business Administration and Management, General",3,9,13-1081.02,Logistics Analysts
217891,Clinton College,52.0201,"Business Administration and Management, General",3,9,13-1082.00,Project Management Specialists
217891,Clinton College,52.0201,"Business Administration and Management, General",3,9,13-1111.00,Management Analysts
217891,Clinton College,52.0201,"Business Administration and Management, General",3,9,13-1141.00,"Compensation, Benefits, and Job Analysis Specialists"
217891,Clinton College,52.0201,"Business Administration and Management, General",3,9,13-1199.00,"Business Operations Specialists, All Other"
217891,Clinton College,52.0201,"Business Administration and Management, General",3,9,13-1199.04,Business Continuity Planners
217891,Clinton College,52.0201,"Business Administration and Management, General",3,9,13-1199.05,Sustainability Specialists
217891,Clinton College,52.0201,"Business Administration and Management, General",3,9,13-1199.06,Online Merchants
217891,Clinton College,52.0201,"Business Administration and Management, General",3,9,13-1199.07,Security Management Specialists
217891,Clinton College,52.0201,"Business Administration and Management, General",3,9,25-1011.00,"Business Teachers, Postsecondary"
217891,Clinton College,52.0201,"Business Administration and Management, General",5,6,11-1011.00,Chief Executives
217891,Clinton College,52.0201,"Business Administration and Management, General",5,6,11-1011.03,Chief Sustainability Officers
217891,Clinton College,52.0201,"Business Administration and Management, General",5,6,11-1021.00,General and Operations Managers
217891,Clinton College,52.0201,"Business Administration and Management, General",5,6,11-2022.00,Sales Managers
217891,Clinton College,52.0201,"Business Administration and Management, General",5,6,11-3012.00,Administrative Services Managers
217891,Clinton College,52.0201,"Business Administration and Management, General",5,6,11-3013.00,Facilities Managers
217891,Clinton College,52.0201,"Business Administration and Management, General",5,6,11-3013.01,Security Managers
217891,Clinton College,52.0201,"Business Administration and Management, General",5,6,11-3051.00,Industrial Production Managers
217891,Clinton College,52.0201,"Business Administration and Management, General",5,6,11-3051.01,Quality Control Systems Managers
217891,Clinton College,52.0201,"Business Administration and Management, General",5,6,11-3051.02,Geothermal Production Managers
217891,Clinton College,52.0201,"Business Administration and Management, General",5,6,11-3051.03,Biofuels Production Managers
217891,Clinton College,52.0201,"Business Administration and Management, General",5,6,11-3051.04,Biomass Power Plant Managers
217891,Clinton College,52.0201,"Business Administration and Management, General",5,6,11-3051.06,Hydroelectric Production Managers
217891,Clinton College,52.0201,"Business Administration and Management, General",5,6,11-3071.00,"Transportation, Storage, and Distribution Managers"
217891,Clinton College,52.0201,"Business Administration and Management, General",5,6,11-3071.04,Supply Chain Managers
217891,Clinton College,52.0201,"Business Administration and Management, General",5,6,11-3111.00,Compensation and Benefits Managers
217891,Clinton College,52.0201,"Business Administration and Management, General",5,6,11-3121.00,Human Resources Managers
217891,Clinton College,52.0201,"Business Administration and Management, General",5,6,11-3131.00,Training and Development Managers
217891,Clinton College,52.0201,"Business Administration and Management, General",5,6,11-9021.00,Construction Managers
217891,Clinton College,52.0201,"Business Administration and Management, General",5,6,11-9072.00,"Entertainment and Recreation Managers, Except Gambling"
217891,Clinton College,52.0201,"Business Administration and Management, General",5,6,11-9151.00,Social and Community Service Managers
217891,Clinton College,52.0201,"Business Administration and Management, General",5,6,11-9179.00,"Personal Service Managers, All Other"
217891,Clinton College,52.0201,"Business Administration and Management, General",5,6,11-9179.01,Fitness and Wellness Coordinators
217891,Clinton College,52.0201,"Business Administration and Management, General",5,6,11-9179.02,Spa Managers
217891,Clinton College,52.0201,"Business Administration and Management, General",5,6,11-9199.00,"Managers, All Other"
217891,Clinton College,52.0201,"Business Administration and Management, General",5,6,11-9199.01,Regulatory Affairs Managers
217891,Clinton College,52.0201,"Business Administration and Management, General",5,6,11-9199.02,Compliance Managers
217891,Clinton College,52.0201,"Business Administration and Management, General",5,6,11-9199.08,Loss Prevention Managers
217891,Clinton College,52.0201,"Business Administration and Management, General",5,6,11-9199.09,Wind Energy Operations Managers
217891,Clinton College,52.0201,"Business Administration and Management, General",5,6,11-9199.10,Wind Energy Development Managers
217891,Clinton College,52.0201,"Business Administration and Management, General",5,6,11-9199.11,Brownfield Redevelopment Specialists and Site Managers
217891,Clinton College,52.0201,"Business Administration and Management, General",5,6,13-1051.00,Cost Estimators
217891,Clinton College,52.0201,"Business Administration and Management, General",5,6,13-1071.00,Human Resources Specialists
217891,Clinton College,52.0201,"Business Administration and Management, General",5,6,13-1081.00,Logisticians
217891,Clinton College,52.0201,"Business Administration and Management, General",5,6,13-1081.01,Logistics Engineers
217891,Clinton College,52.0201,"Business Administration and Management, General",5,6,13-1081.02,Logistics Analysts
217891,Clinton College,52.0201,"Business Administration and Management, General",5,6,13-1082.00,Project Management Specialists
217891,Clinton College,52.0201,"Business Administration and Management, General",5,6,13-1111.00,Management Analysts
217891,Clinton College,52.0201,"Business Administration and Management, General",5,6,13-1141.00,"Compensation, Benefits, and Job Analysis Specialists"
217891,Clinton College,52.0201,"Business Administration and Management, General",5,6,13-1199.00,"Business Operations Specialists, All Other"
217891,Clinton College,52.0201,"Business Administration and Management, General",5,6,13-1199.04,Business Continuity Planners
217891,Clinton College,52.0201,"Business Administration and Management, General",5,6,13-1199.05,Sustainability Specialists
217891,Clinton College,52.0201,"Business Administration and Management, General",5,6,13-1199.06,Online Merchants
217891,Clinton College,52.0201,"Business Administration and Management, General",5,6,13-1199.07,Security Management Specialists
217891,Clinton College,52.0201,"Business Administration and Management, General",5,6,25-1011.00,"Business Teachers, Postsecondary"
217891,Clinton College,99.0,,3,19,,
217891,Clinton College,99.0,,5,9,,
218672,University of South Carolina-Lancaster,24.0101,Liberal Arts and Sciences/Liberal Studies,3,105,25-1199.00,"Postsecondary Teachers, All Other"
218672,University of South Carolina-Lancaster,24.0102,General Studies,3,0,25-1199.00,"Postsecondary Teachers, All Other"
218672,University of South Carolina-Lancaster,43.0103,Criminal Justice/Law Enforcement Administration,3,13,11-9199.00,"Managers, All Other"
218672,University of South Carolina-Lancaster,43.0103,Criminal Justice/Law Enforcement Administration,3,13,11-9199.01,Regulatory Affairs Managers
218672,University of South Carolina-Lancaster,43.0103,Criminal Justice/Law Enforcement Administration,3,13,11-9199.02,Compliance Managers
218672,University of South Carolina-Lancaster,43.0103,Criminal Justice/Law Enforcement Administration,3,13,11-9199.08,Loss Prevention Managers
218672,University of South Carolina-Lancaster,43.0103,Criminal Justice/Law Enforcement Administration,3,13,25-1111.00,"Criminal Justice and Law Enforcement Teachers, Postsecondary"
218672,University of South Carolina-Lancaster,43.0103,Criminal Justice/Law Enforcement Administration,3,13,33-1012.00,First-Line Supervisors of Police and Detectives
218672,University of South Carolina-Lancaster,51.3801,Registered Nursing/Registered Nurse,3,8,25-1072.00,"Nursing Instructors and Teachers, Postsecondary"
218672,University of South Carolina-Lancaster,51.3801,Registered Nursing/Registered Nurse,3,8,29-1141.00,Registered Nurses
218672,University of South Carolina-Lancaster,51.3801,Registered Nursing/Registered Nurse,3,8,29-1141.01,Acute Care Nurses
218672,University of South Carolina-Lancaster,51.3801,Registered Nursing/Registered Nurse,3,8,29-1141.02,Advanced Practice Psychiatric Nurses
218672,University of South Carolina-Lancaster,51.3801,Registered Nursing/Registered Nurse,3,8,29-1141.03,Critical Care Nurses
218672,University of South Carolina-Lancaster,51.3801,Registered Nursing/Registered Nurse,3,8,29-1141.04,Clinical Nurse Specialists
218672,University of South Carolina-Lancaster,52.0101,"Business/Commerce, General",3,26,11-1011.00,Chief Executives
218672,University of South Carolina-Lancaster,52.0101,"Business/Commerce, General",3,26,11-1011.03,Chief Sustainability Officers
218672,University of South Carolina-Lancaster,52.0101,"Business/Commerce, General",3,26,11-1021.00,General and Operations Managers
218672,University of South Carolina-Lancaster,52.0101,"Business/Commerce, General",3,26,11-2022.00,Sales Managers
218672,University of South Carolina-Lancaster,52.0101,"Business/Commerce, General",3,26,11-3012.00,Administrative Services Managers
218672,University of South Carolina-Lancaster,52.0101,"Business/Commerce, General",3,26,11-3013.00,Facilities Managers
218672,University of South Carolina-Lancaster,52.0101,"Business/Commerce, General",3,26,11-3013.01,Security Managers
218672,University of South Carolina-Lancaster,52.0101,"Business/Commerce, General",3,26,11-3051.00,Industrial Production Managers
218672,University of South Carolina-Lancaster,52.0101,"Business/Commerce, General",3,26,11-3051.01,Quality Control Systems Managers
218672,University of South Carolina-Lancaster,52.0101,"Business/Commerce, General",3,26,11-3051.02,Geothermal Production Managers
218672,University of South Carolina-Lancaster,52.0101,"Business/Commerce, General",3,26,11-3051.03,Biofuels Production Managers
218672,University of South Carolina-Lancaster,52.0101,"Business/Commerce, General",3,26,11-3051.04,Biomass Power Plant Managers
218672,University of South Carolina-Lancaster,52.0101,"Business/Commerce, General",3,26,11-3051.06,Hydroelectric Production Managers
218672,University of South Carolina-Lancaster,52.0101,"Business/Commerce, General",3,26,11-3071.00,"Transportation, Storage, and Distribution Managers"
218672,University of South Carolina-Lancaster,52.0101,"Business/Commerce, General",3,26,11-3071.04,Supply Chain Managers
218672,University of South Carolina-Lancaster,52.0101,"Business/Commerce, General",3,26,11-9021.00,Construction Managers
218672,University of South Carolina-Lancaster,52.0101,"Business/Commerce, General",3,26,11-9072.00,"Entertainment and Recreation Managers, Except Gambling"
218672,University of South Carolina-Lancaster,52.0101,"Business/Commerce, General",3,26,11-9151.00,Social and Community Service Managers
218672,University of South Carolina-Lancaster,52.0101,"Business/Commerce, General",3,26,11-9179.00,"Personal Service Managers, All Other"
218672,University of South Carolina-Lancaster,52.0101,"Business/Commerce, General",3,26,11-9179.01,Fitness and Wellness Coordinators
218672,University of South Carolina-Lancaster,52.0101,"Business/Commerce, General",3,26,11-9179.02,Spa Managers
218672,University of South Carolina-Lancaster,52.0101,"Business/Commerce, General",3,26,11-9199.00,"Managers, All Other"
218672,University of South Carolina-Lancaster,52.0101,"Business/Commerce, General",3,26,11-9199.01,Regulatory Affairs Managers
218672,University of South Carolina-Lancaster,52.0101,"Business/Commerce, General",3,26,11-9199.02,Compliance Managers
218672,University of South Carolina-Lancaster,52.0101,"Business/Commerce, General",3,26,11-9199.08,Loss Prevention Managers
218672,University of South Carolina-Lancaster,52.0101,"Business/Commerce, General",3,26,11-9199.09,Wind Energy Operations Managers
218672,University of South Carolina-Lancaster,52.0101,"Business/Commerce, General",3,26,11-9199.10,Wind Energy Development Managers
218672,University of South Carolina-Lancaster,52.0101,"Business/Commerce, General",3,26,11-9199.11,Brownfield Redevelopment Specialists and Site Managers
218672,University of South Carolina-Lancaster,52.0101,"Business/Commerce, General",3,26,13-1051.00,Cost Estimators
218672,University of South Carolina-Lancaster,52.0101,"Business/Commerce, General",3,26,13-1082.00,Project Management Specialists
218672,University of South Carolina-Lancaster,52.0101,"Business/Commerce, General",3,26,13-1111.00,Management Analysts
218672,University of South Carolina-Lancaster,52.0101,"Business/Commerce, General",3,26,13-2022.00,Appraisers of Personal and Business Property
218672,University of South Carolina-Lancaster,52.0101,"Business/Commerce, General",3,26,25-1011.00,"Business Teachers, Postsecondary"
218672,University of South Carolina-Lancaster,99.0,,3,152,,
218964,Winthrop University,3.0103,Environmental Studies,5,6,13-1041.00,Compliance Officers
218964,Winthrop University,3.0103,Environmental Studies,5,6,13-1041.01,Environmental Compliance Inspectors
218964,Winthrop University,3.0103,Environmental Studies,5,6,13-1041.03,Equal Opportunity Representatives and Officers
218964,Winthrop University,3.0103,Environmental Studies,5,6,13-1041.04,Government Property Inspectors and Investigators
218964,Winthrop University,3.0103,Environmental Studies,5,6,13-1041.07,Regulatory Affairs Specialists
218964,Winthrop University,3.0103,Environmental Studies,5,6,13-1041.08,Customs Brokers
218964,Winthrop University,3.0103,Environmental Studies,5,6,19-2041.00,"Environmental Scientists and Specialists, Including Health"
218964,Winthrop University,3.0103,Environmental Studies,5,6,19-2041.01,Climate Change Policy Analysts
218964,Winthrop University,3.0103,Environmental Studies,5,6,19-2041.02,Environmental Restoration Planners
218964,Winthrop University,3.0103,Environmental Studies,5,6,19-2041.03,Industrial Ecologists
218964,Winthrop University,3.0103,Environmental Studies,5,6,25-1053.00,"Environmental Science Teachers, Postsecondary"
218964,Winthrop University,3.0104,Environmental Science,5,1,13-1041.00,Compliance Officers
218964,Winthrop University,3.0104,Environmental Science,5,1,13-1041.01,Environmental Compliance Inspectors
218964,Winthrop University,3.0104,Environmental Science,5,1,13-1041.04,Government Property Inspectors and Investigators
218964,Winthrop University,3.0104,Environmental Science,5,1,13-1041.06,Coroners
218964,Winthrop University,3.0104,Environmental Science,5,1,13-1041.07,Regulatory Affairs Specialists
218964,Winthrop University,3.0104,Environmental Science,5,1,19-2041.00,"Environmental Scientists and Specialists, Including Health"
218964,Winthrop University,3.0104,Environmental Science,5,1,19-2041.01,Climate Change Policy Analysts
218964,Winthrop University,3.0104,Environmental Science,5,1,19-2041.02,Environmental Restoration Planners
218964,Winthrop University,3.0104,Environmental Science,5,1,19-2041.03,Industrial Ecologists
218964,Winthrop University,3.0104,Environmental Science,5,1,19-4042.00,"Environmental Science and Protection Technicians, Including Health"
218964,Winthrop University,3.0104,Environmental Science,5,1,19-4071.00,Forest and Conservation Technicians
218964,Winthrop University,3.0104,Environmental Science,5,1,25-1053.00,"Environmental Science Teachers, Postsecondary"
218964,Winthrop University,9.0102,Mass Communication/Media Studies,5,27,11-2032.00,Public Relations Managers
218964,Winthrop University,9.0102,Mass Communication/Media Studies,5,27,25-1122.00,"Communications Teachers, Postsecondary"
218964,Winthrop University,9.0102,Mass Communication/Media Studies,5,27,27-3023.00,"News Analysts, Reporters, and Journalists"
218964,Winthrop University,9.0102,Mass Communication/Media Studies,5,27,27-3041.00,Editors
218964,Winthrop University,9.0102,Mass Communication/Media Studies,5,27,27-3043.00,Writers and Authors
218964,Winthrop University,9.0102,Mass Communication/Media Studies,5,27,27-3043.05,"Poets, Lyricists and Creative Writers"
218964,Winthrop University,9.0902,Public Relations/Image Management,5,18,11-2011.00,Advertising and Promotions Managers
218964,Winthrop University,9.0902,Public Relations/Image Management,5,18,11-2032.00,Public Relations Managers
218964,Winthrop University,9.0902,Public Relations/Image Management,5,18,11-2033.00,Fundraising Managers
218964,Winthrop University,9.0902,Public Relations/Image Management,5,18,13-1131.00,Fundraisers
218964,Winthrop University,9.0902,Public Relations/Image Management,5,18,25-1122.00,"Communications Teachers, Postsecondary"
218964,Winthrop University,9.0902,Public Relations/Image Management,5,18,27-3031.00,Public Relations Specialists
218964,Winthrop University,11.0101,"Computer and Information Sciences, General",5,15,11-3021.00,Computer and Information Systems Managers
218964,Winthrop University,11.0101,"Computer and Information Sciences, General",5,15,15-1211.00,Computer Systems Analysts
218964,Winthrop University,11.0101,"Computer and Information Sciences, General",5,15,15-1211.01,Health Informatics Specialists
218964,Winthrop University,11.0101,"Computer and Information Sciences, General",5,15,15-1221.00,Computer and Information Research Scientists
218964,Winthrop University,11.0101,"Computer and Information Sciences, General",5,15,15-1241.00,Computer Network Architects
218964,Winthrop University,11.0101,"Computer and Information Sciences, General",5,15,15-1241.01,Telecommunications Engineering Specialists
218964,Winthrop University,11.0101,"Computer and Information Sciences, General",5,15,15-1242.00,Database Administrators
218964,Winthrop University,11.0101,"Computer and Information Sciences, General",5,15,15-1243.00,Database Architects
218964,Winthrop University,11.0101,"Computer and Information Sciences, General",5,15,15-1243.01,Data Warehousing Specialists
218964,Winthrop University,11.0101,"Computer and Information Sciences, General",5,15,15-1244.00,Network and Computer Systems Administrators
218964,Winthrop University,11.0101,"Computer and Information Sciences, General",5,15,15-1253.00,Software Quality Assurance Analysts and Testers
218964,Winthrop University,11.0101,"Computer and Information Sciences, General",5,15,15-1255.00,Web and Digital Interface Designers
218964,Winthrop University,11.0101,"Computer and Information Sciences, General",5,15,15-1255.01,Video Game Designers
218964,Winthrop University,11.0101,"Computer and Information Sciences, General",5,15,15-1299.00,"Computer Occupations, All Other"
218964,Winthrop University,11.0101,"Computer and Information Sciences, General",5,15,15-1299.01,Web Administrators
218964,Winthrop University,11.0101,"Computer and Information Sciences, General",5,15,15-1299.02,Geographic Information Systems Technologists and Technicians
218964,Winthrop University,11.0101,"Computer and Information Sciences, General",5,15,15-1299.03,Document Management Specialists
218964,Winthrop University,11.0101,"Computer and Information Sciences, General",5,15,15-1299.04,Penetration Testers
218964,Winthrop University,11.0101,"Computer and Information Sciences, General",5,15,15-1299.05,Information Security Engineers
218964,Winthrop University,11.0101,"Computer and Information Sciences, General",5,15,15-1299.06,Digital Forensics Analysts
218964,Winthrop University,11.0101,"Computer and Information Sciences, General",5,15,15-1299.07,Blockchain Engineers
218964,Winthrop University,11.0101,"Computer and Information Sciences, General",5,15,15-1299.08,Computer Systems Engineers/Architects
218964,Winthrop University,11.0101,"Computer and Information Sciences, General",5,15,15-1299.09,Information Technology Project Managers
218964,Winthrop University,11.0101,"Computer and Information Sciences, General",5,15,25-1021.00,"Computer Science Teachers, Postsecondary"
218964,Winthrop University,13.0301,Curriculum and Instruction,7,19,25-1081.00,"Education Teachers, Postsecondary"
218964,Winthrop University,13.0301,Curriculum and Instruction,7,19,25-9031.00,Instructional Coordinators
218964,Winthrop University,13.0401,"Educational Leadership and Administration, General",7,31,11-9031.00,"Education and Childcare Administrators, Preschool and Daycare"
218964,Winthrop University,13.0401,"Educational Leadership and Administration, General",7,31,11-9032.00,"Education Administrators, Kindergarten through Secondary"
218964,Winthrop University,13.0401,"Educational Leadership and Administration, General",7,31,11-9033.00,"Education Administrators, Postsecondary"
218964,Winthrop University,13.0401,"Educational Leadership and Administration, General",7,31,11-9039.00,"Education Administrators, All Other"
218964,Winthrop University,13.0401,"Educational Leadership and Administration, General",8,8,11-9031.00,"Education and Childcare Administrators, Preschool and Daycare"
218964,Winthrop University,13.0401,"Educational Leadership and Administration, General",8,8,11-9032.00,"Education Administrators, Kindergarten through Secondary"
218964,Winthrop University,13.0401,"Educational Leadership and Administration, General",8,8,11-9033.00,"Education Administrators, Postsecondary"
218964,Winthrop University,13.0401,"Educational Leadership and Administration, General",8,8,11-9039.00,"Education Administrators, All Other"
218964,Winthrop University,13.0501,Educational/Instructional Technology,6,0,13-1151.00,Training and Development Specialists
218964,Winthrop University,13.0501,Educational/Instructional Technology,6,0,25-4022.00,Librarians and Media Collections Specialists
218964,Winthrop University,13.0501,Educational/Instructional Technology,6,0,25-9031.00,Instructional Coordinators
218964,Winthrop University,13.0501,Educational/Instructional Technology,7,0,13-1151.00,Training and Development Specialists
218964,Winthrop University,13.0501,Educational/Instructional Technology,7,0,25-4022.00,Librarians and Media Collections Specialists
218964,Winthrop University,13.0501,Educational/Instructional Technology,7,0,25-9031.00,Instructional Coordinators
218964,Winthrop University,13.1001,"Special Education and Teaching, General",5,15,25-2051.00,"Special Education Teachers, Preschool"
218964,Winthrop University,13.1001,"Special Education and Teaching, General",5,15,25-2055.00,"Special Education Teachers, Kindergarten"
218964,Winthrop University,13.1001,"Special Education and Teaching, General",5,15,25-2056.00,"Special Education Teachers, Elementary School"
218964,Winthrop University,13.1001,"Special Education and Teaching, General",5,15,25-2057.00,"Special Education Teachers, Middle School"
218964,Winthrop University,13.1001,"Special Education and Teaching, General",5,15,25-2058.00,"Special Education Teachers, Secondary School"
218964,Winthrop University,13.1001,"Special Education and Teaching, General",5,15,25-2059.00,"Special Education Teachers, All Other"
218964,Winthrop University,13.1001,"Special Education and Teaching, General",5,15,25-2059.01,Adapted Physical Education Specialists
218964,Winthrop University,13.1001,"Special Education and Teaching, General",5,15,25-9043.00,"Teaching Assistants, Special Education"
218964,Winthrop University,13.1001,"Special Education and Teaching, General",7,8,25-2051.00,"Special Education Teachers, Preschool"
218964,Winthrop University,13.1001,"Special Education and Teaching, General",7,8,25-2055.00,"Special Education Teachers, Kindergarten"
218964,Winthrop University,13.1001,"Special Education and Teaching, General",7,8,25-2056.00,"Special Education Teachers, Elementary School"
218964,Winthrop University,13.1001,"Special Education and Teaching, General",7,8,25-2057.00,"Special Education Teachers, Middle School"
218964,Winthrop University,13.1001,"Special Education and Teaching, General",7,8,25-2058.00,"Special Education Teachers, Secondary School"
218964,Winthrop University,13.1001,"Special Education and Teaching, General",7,8,25-2059.00,"Special Education Teachers, All Other"
218964,Winthrop University,13.1001,"Special Education and Teaching, General",7,8,25-2059.01,Adapted Physical Education Specialists
218964,Winthrop University,13.1001,"Special Education and Teaching, General",7,8,25-9043.00,"Teaching Assistants, Special Education"
218964,Winthrop University,13.1101,Counselor Education/School Counseling and Guidance Services,7,16,21-1012.00,"Educational, Guidance, and Career Counselors and Advisors"
218964,Winthrop University,13.1101,Counselor Education/School Counseling and Guidance Services,8,2,21-1012.00,"Educational, Guidance, and Career Counselors and Advisors"
218964,Winthrop University,13.1202,Elementary Education and Teaching,5,37,25-1081.00,"Education Teachers, Postsecondary"
218964,Winthrop University,13.1202,Elementary Education and Teaching,5,37,25-2021.00,"Elementary School Teachers, Except Special Education"
218964,Winthrop University,13.1203,Junior High/Intermediate/Middle School Education and Teaching,5,12,25-1081.00,"Education Teachers, Postsecondary"
218964,Winthrop University,13.1203,Junior High/Intermediate/Middle School Education and Teaching,5,12,25-2022.00,"Middle School Teachers, Except Special and Career/Technical Education"
218964,Winthrop University,13.1203,Junior High/Intermediate/Middle School Education and Teaching,5,12,25-2031.00,"Secondary School Teachers, Except Special and Career/Technical Education"
